region	alder	statistikkvariabel	ar	kjonn	04362: Befolkning,
11490906 Karmsund	6-15 år	Personer	2024	Menn	76
11490906 Karmsund	6-15 år	Personer	2024	Kvinner	78
11490906 Karmsund	16-19 år	Personer	2024	Menn	22
11490906 Karmsund	16-19 år	Personer	2024	Kvinner	36
11490906 Karmsund	20-24 år	Personer	2024	Menn	27
11490906 Karmsund	20-24 år	Personer	2024	Kvinner	36
11490906 Karmsund	25-29 år	Personer	2024	Menn	25
11490906 Karmsund	25-29 år	Personer	2024	Kvinner	25
11490906 Karmsund	30-49 år	Personer	2024	Menn	140
11490906 Karmsund	30-49 år	Personer	2024	Kvinner	134
11490906 Karmsund	50-59 år	Personer	2024	Menn	58
11490906 Karmsund	50-59 år	Personer	2024	Kvinner	47
11490906 Karmsund	60-66 år	Personer	2024	Menn	36
11490906 Karmsund	60-66 år	Personer	2024	Kvinner	41
11490906 Karmsund	67-69 år	Personer	2024	Menn	24
11490906 Karmsund	67-69 år	Personer	2024	Kvinner	15
11490906 Karmsund	70-79 år	Personer	2024	Menn	53
11490906 Karmsund	70-79 år	Personer	2024	Kvinner	55
11490906 Karmsund	80 år eller eldre	Personer	2024	Menn	20
11490906 Karmsund	80 år eller eldre	Personer	2024	Kvinner	18
11490907 Storesund	0-5 år	Personer	2024	Menn	18
11490907 Storesund	0-5 år	Personer	2024	Kvinner	11
11490907 Storesund	6-15 år	Personer	2024	Menn	27
11490907 Storesund	6-15 år	Personer	2024	Kvinner	24
11490907 Storesund	16-19 år	Personer	2024	Menn	5
11490907 Storesund	16-19 år	Personer	2024	Kvinner	8
11490907 Storesund	20-24 år	Personer	2024	Menn	9
11490907 Storesund	20-24 år	Personer	2024	Kvinner	9
11490907 Storesund	25-29 år	Personer	2024	Menn	10
11490907 Storesund	25-29 år	Personer	2024	Kvinner	5
11490907 Storesund	30-49 år	Personer	2024	Menn	44
11490907 Storesund	30-49 år	Personer	2024	Kvinner	46
11490907 Storesund	50-59 år	Personer	2024	Menn	33
11490907 Storesund	50-59 år	Personer	2024	Kvinner	27
11490907 Storesund	60-66 år	Personer	2024	Menn	29
11490907 Storesund	60-66 år	Personer	2024	Kvinner	22
11490907 Storesund	67-69 år	Personer	2024	Menn	10
11490907 Storesund	67-69 år	Personer	2024	Kvinner	4
11490907 Storesund	70-79 år	Personer	2024	Menn	8
11490907 Storesund	70-79 år	Personer	2024	Kvinner	9
11490907 Storesund	80 år eller eldre	Personer	2024	Menn	14
11490907 Storesund	80 år eller eldre	Personer	2024	Kvinner	17
11490908 Nordbø	0-5 år	Personer	2024	Menn	5
11490908 Nordbø	0-5 år	Personer	2024	Kvinner	6
11490908 Nordbø	6-15 år	Personer	2024	Menn	8
11490908 Nordbø	6-15 år	Personer	2024	Kvinner	13
11490908 Nordbø	16-19 år	Personer	2024	Menn	7
11490908 Nordbø	16-19 år	Personer	2024	Kvinner	7
11490908 Nordbø	20-24 år	Personer	2024	Menn	10
11490908 Nordbø	20-24 år	Personer	2024	Kvinner	9
11490908 Nordbø	25-29 år	Personer	2024	Menn	10
11490908 Nordbø	25-29 år	Personer	2024	Kvinner	10
11490908 Nordbø	30-49 år	Personer	2024	Menn	31
11490908 Nordbø	30-49 år	Personer	2024	Kvinner	29
11490908 Nordbø	50-59 år	Personer	2024	Menn	24
11490908 Nordbø	50-59 år	Personer	2024	Kvinner	15
11490908 Nordbø	60-66 år	Personer	2024	Menn	10
11490908 Nordbø	60-66 år	Personer	2024	Kvinner	8
11490908 Nordbø	67-69 år	Personer	2024	Menn	3
11490908 Nordbø	67-69 år	Personer	2024	Kvinner	3
11490908 Nordbø	70-79 år	Personer	2024	Menn	12
11490908 Nordbø	70-79 år	Personer	2024	Kvinner	13
11490908 Nordbø	80 år eller eldre	Personer	2024	Menn	7
11490908 Nordbø	80 år eller eldre	Personer	2024	Kvinner	15
11490909 Bø	0-5 år	Personer	2024	Menn	10
11490909 Bø	0-5 år	Personer	2024	Kvinner	3
11490909 Bø	6-15 år	Personer	2024	Menn	7
11490909 Bø	6-15 år	Personer	2024	Kvinner	11
11490909 Bø	16-19 år	Personer	2024	Menn	3
11490909 Bø	16-19 år	Personer	2024	Kvinner	7
11490909 Bø	20-24 år	Personer	2024	Menn	7
11490909 Bø	20-24 år	Personer	2024	Kvinner	5
11490909 Bø	25-29 år	Personer	2024	Menn	5
11490909 Bø	25-29 år	Personer	2024	Kvinner	10
11490909 Bø	30-49 år	Personer	2024	Menn	29
11490909 Bø	30-49 år	Personer	2024	Kvinner	25
11490909 Bø	50-59 år	Personer	2024	Menn	14
11490909 Bø	50-59 år	Personer	2024	Kvinner	13
11490909 Bø	60-66 år	Personer	2024	Menn	13
11490909 Bø	60-66 år	Personer	2024	Kvinner	8
11490909 Bø	67-69 år	Personer	2024	Menn	3
11490909 Bø	67-69 år	Personer	2024	Kvinner	7
11490909 Bø	70-79 år	Personer	2024	Menn	11
11490909 Bø	70-79 år	Personer	2024	Kvinner	7
11490909 Bø	80 år eller eldre	Personer	2024	Menn	7
11490909 Bø	80 år eller eldre	Personer	2024	Kvinner	7
11491001 Norheimsvågen	0-5 år	Personer	2024	Menn	17
11491001 Norheimsvågen	0-5 år	Personer	2024	Kvinner	15
11491001 Norheimsvågen	6-15 år	Personer	2024	Menn	24
11491001 Norheimsvågen	6-15 år	Personer	2024	Kvinner	18
11491001 Norheimsvågen	16-19 år	Personer	2024	Menn	17
11491001 Norheimsvågen	16-19 år	Personer	2024	Kvinner	11
11491001 Norheimsvågen	20-24 år	Personer	2024	Menn	10
11491001 Norheimsvågen	20-24 år	Personer	2024	Kvinner	20
11491001 Norheimsvågen	25-29 år	Personer	2024	Menn	16
11491001 Norheimsvågen	25-29 år	Personer	2024	Kvinner	15
11491001 Norheimsvågen	30-49 år	Personer	2024	Menn	81
11491001 Norheimsvågen	30-49 år	Personer	2024	Kvinner	66
11491001 Norheimsvågen	50-59 år	Personer	2024	Menn	43
11491001 Norheimsvågen	50-59 år	Personer	2024	Kvinner	41
11491001 Norheimsvågen	60-66 år	Personer	2024	Menn	19
11491001 Norheimsvågen	60-66 år	Personer	2024	Kvinner	35
11491001 Norheimsvågen	67-69 år	Personer	2024	Menn	23
11491001 Norheimsvågen	67-69 år	Personer	2024	Kvinner	15
11491001 Norheimsvågen	70-79 år	Personer	2024	Menn	27
11491001 Norheimsvågen	70-79 år	Personer	2024	Kvinner	29
11491001 Norheimsvågen	80 år eller eldre	Personer	2024	Menn	10
11491001 Norheimsvågen	80 år eller eldre	Personer	2024	Kvinner	16
11491002 Norheim	0-5 år	Personer	2024	Menn	10
11491002 Norheim	0-5 år	Personer	2024	Kvinner	7
11491002 Norheim	6-15 år	Personer	2024	Menn	21
11491002 Norheim	6-15 år	Personer	2024	Kvinner	8
11491002 Norheim	16-19 år	Personer	2024	Menn	7
11491002 Norheim	16-19 år	Personer	2024	Kvinner	5
11491002 Norheim	20-24 år	Personer	2024	Menn	4
11491002 Norheim	20-24 år	Personer	2024	Kvinner	6
11491002 Norheim	25-29 år	Personer	2024	Menn	8
11491002 Norheim	25-29 år	Personer	2024	Kvinner	5
11491002 Norheim	30-49 år	Personer	2024	Menn	29
11491002 Norheim	30-49 år	Personer	2024	Kvinner	32
11491002 Norheim	50-59 år	Personer	2024	Menn	16
11491002 Norheim	50-59 år	Personer	2024	Kvinner	12
11491002 Norheim	60-66 år	Personer	2024	Menn	9
11491002 Norheim	60-66 år	Personer	2024	Kvinner	10
11491002 Norheim	67-69 år	Personer	2024	Menn	7
11491002 Norheim	67-69 år	Personer	2024	Kvinner	11
11491002 Norheim	70-79 år	Personer	2024	Menn	13
11491002 Norheim	70-79 år	Personer	2024	Kvinner	17
11491002 Norheim	80 år eller eldre	Personer	2024	Menn	7
11491002 Norheim	80 år eller eldre	Personer	2024	Kvinner	21
11491003 Norheimsskogen	0-5 år	Personer	2024	Menn	33
11491003 Norheimsskogen	0-5 år	Personer	2024	Kvinner	37
11491003 Norheimsskogen	6-15 år	Personer	2024	Menn	49
11491003 Norheimsskogen	6-15 år	Personer	2024	Kvinner	49
11491003 Norheimsskogen	16-19 år	Personer	2024	Menn	34
11491003 Norheimsskogen	16-19 år	Personer	2024	Kvinner	27
11491003 Norheimsskogen	20-24 år	Personer	2024	Menn	20
11491003 Norheimsskogen	20-24 år	Personer	2024	Kvinner	28
11491003 Norheimsskogen	25-29 år	Personer	2024	Menn	27
11491003 Norheimsskogen	25-29 år	Personer	2024	Kvinner	27
11491003 Norheimsskogen	30-49 år	Personer	2024	Menn	113
11491003 Norheimsskogen	30-49 år	Personer	2024	Kvinner	128
11491003 Norheimsskogen	50-59 år	Personer	2024	Menn	72
11491003 Norheimsskogen	50-59 år	Personer	2024	Kvinner	69
11491003 Norheimsskogen	60-66 år	Personer	2024	Menn	42
11491003 Norheimsskogen	60-66 år	Personer	2024	Kvinner	46
11491003 Norheimsskogen	67-69 år	Personer	2024	Menn	16
11491003 Norheimsskogen	67-69 år	Personer	2024	Kvinner	15
11491003 Norheimsskogen	70-79 år	Personer	2024	Menn	27
11491003 Norheimsskogen	70-79 år	Personer	2024	Kvinner	28
11491003 Norheimsskogen	80 år eller eldre	Personer	2024	Menn	41
11491003 Norheimsskogen	80 år eller eldre	Personer	2024	Kvinner	51
11491004 Spanne	0-5 år	Personer	2024	Menn	60
11491004 Spanne	0-5 år	Personer	2024	Kvinner	56
11491004 Spanne	6-15 år	Personer	2024	Menn	89
11491004 Spanne	6-15 år	Personer	2024	Kvinner	107
11491004 Spanne	16-19 år	Personer	2024	Menn	46
11491004 Spanne	16-19 år	Personer	2024	Kvinner	39
11491004 Spanne	20-24 år	Personer	2024	Menn	38
11491004 Spanne	20-24 år	Personer	2024	Kvinner	54
11491004 Spanne	25-29 år	Personer	2024	Menn	54
11491004 Spanne	25-29 år	Personer	2024	Kvinner	48
11491004 Spanne	30-49 år	Personer	2024	Menn	192
11491004 Spanne	30-49 år	Personer	2024	Kvinner	203
11491004 Spanne	50-59 år	Personer	2024	Menn	93
11491004 Spanne	50-59 år	Personer	2024	Kvinner	91
11491004 Spanne	60-66 år	Personer	2024	Menn	49
11491004 Spanne	60-66 år	Personer	2024	Kvinner	62
11491004 Spanne	67-69 år	Personer	2024	Menn	24
11491004 Spanne	67-69 år	Personer	2024	Kvinner	20
11491004 Spanne	70-79 år	Personer	2024	Menn	43
11491004 Spanne	70-79 år	Personer	2024	Kvinner	56
11491004 Spanne	80 år eller eldre	Personer	2024	Menn	20
11491004 Spanne	80 år eller eldre	Personer	2024	Kvinner	40
11491007 Røyksund	0-5 år	Personer	2024	Menn	6
11491007 Røyksund	0-5 år	Personer	2024	Kvinner	3
11491007 Røyksund	6-15 år	Personer	2024	Menn	10
11491007 Røyksund	6-15 år	Personer	2024	Kvinner	13
11491007 Røyksund	16-19 år	Personer	2024	Menn	6
11491007 Røyksund	16-19 år	Personer	2024	Kvinner	8
11491007 Røyksund	20-24 år	Personer	2024	Menn	8
11491007 Røyksund	20-24 år	Personer	2024	Kvinner	5
11491007 Røyksund	25-29 år	Personer	2024	Menn	6
11491007 Røyksund	25-29 år	Personer	2024	Kvinner	5
11491007 Røyksund	30-49 år	Personer	2024	Menn	23
11491007 Røyksund	30-49 år	Personer	2024	Kvinner	13
11491007 Røyksund	50-59 år	Personer	2024	Menn	24
11491007 Røyksund	50-59 år	Personer	2024	Kvinner	30
11491007 Røyksund	60-66 år	Personer	2024	Menn	14
11491007 Røyksund	60-66 år	Personer	2024	Kvinner	8
11491007 Røyksund	67-69 år	Personer	2024	Menn	3
11491007 Røyksund	67-69 år	Personer	2024	Kvinner	5
11491007 Røyksund	70-79 år	Personer	2024	Menn	15
11491007 Røyksund	70-79 år	Personer	2024	Kvinner	16
11491007 Røyksund	80 år eller eldre	Personer	2024	Menn	10
11491007 Røyksund	80 år eller eldre	Personer	2024	Kvinner	9
11491008 Fosen	0-5 år	Personer	2024	Menn	7
11491008 Fosen	0-5 år	Personer	2024	Kvinner	8
11491008 Fosen	6-15 år	Personer	2024	Menn	19
11491008 Fosen	6-15 år	Personer	2024	Kvinner	6
11491008 Fosen	16-19 år	Personer	2024	Menn	3
11491008 Fosen	16-19 år	Personer	2024	Kvinner	3
11491008 Fosen	20-24 år	Personer	2024	Menn	6
11491008 Fosen	20-24 år	Personer	2024	Kvinner	4
11491008 Fosen	25-29 år	Personer	2024	Menn	4
11491008 Fosen	25-29 år	Personer	2024	Kvinner	0
11491008 Fosen	30-49 år	Personer	2024	Menn	33
11491008 Fosen	30-49 år	Personer	2024	Kvinner	28
11491008 Fosen	50-59 år	Personer	2024	Menn	26
11491008 Fosen	50-59 år	Personer	2024	Kvinner	18
11491008 Fosen	60-66 år	Personer	2024	Menn	12
11491008 Fosen	60-66 år	Personer	2024	Kvinner	14
11491008 Fosen	67-69 år	Personer	2024	Menn	10
11491008 Fosen	67-69 år	Personer	2024	Kvinner	6
11491008 Fosen	70-79 år	Personer	2024	Menn	21
11491008 Fosen	70-79 år	Personer	2024	Kvinner	21
11491008 Fosen	80 år eller eldre	Personer	2024	Menn	7
11491008 Fosen	80 år eller eldre	Personer	2024	Kvinner	6
11491009 Mykje	0-5 år	Personer	2024	Menn	8
11491009 Mykje	0-5 år	Personer	2024	Kvinner	7
11491009 Mykje	6-15 år	Personer	2024	Menn	11
11491009 Mykje	6-15 år	Personer	2024	Kvinner	10
11491009 Mykje	16-19 år	Personer	2024	Menn	3
11491009 Mykje	16-19 år	Personer	2024	Kvinner	0
11491009 Mykje	20-24 år	Personer	2024	Menn	5
11491009 Mykje	20-24 år	Personer	2024	Kvinner	3
11491009 Mykje	25-29 år	Personer	2024	Menn	5
11491009 Mykje	25-29 år	Personer	2024	Kvinner	8
11491009 Mykje	30-49 år	Personer	2024	Menn	29
11491009 Mykje	30-49 år	Personer	2024	Kvinner	22
11491009 Mykje	50-59 år	Personer	2024	Menn	9
11491009 Mykje	50-59 år	Personer	2024	Kvinner	8
11491009 Mykje	60-66 år	Personer	2024	Menn	12
11491009 Mykje	60-66 år	Personer	2024	Kvinner	11
11491009 Mykje	67-69 år	Personer	2024	Menn	3
11491009 Mykje	67-69 år	Personer	2024	Kvinner	3
11491009 Mykje	70-79 år	Personer	2024	Menn	9
11491009 Mykje	70-79 år	Personer	2024	Kvinner	7
11491009 Mykje	80 år eller eldre	Personer	2024	Menn	4
11491009 Mykje	80 år eller eldre	Personer	2024	Kvinner	6
11491010 Aksnes	0-5 år	Personer	2024	Menn	3
11491010 Aksnes	0-5 år	Personer	2024	Kvinner	6
11491010 Aksnes	6-15 år	Personer	2024	Menn	15
11491010 Aksnes	6-15 år	Personer	2024	Kvinner	12
11491010 Aksnes	16-19 år	Personer	2024	Menn	5
11491010 Aksnes	16-19 år	Personer	2024	Kvinner	3
11491010 Aksnes	20-24 år	Personer	2024	Menn	0
11491010 Aksnes	20-24 år	Personer	2024	Kvinner	5
11491010 Aksnes	25-29 år	Personer	2024	Menn	4
11491010 Aksnes	25-29 år	Personer	2024	Kvinner	3
11491010 Aksnes	30-49 år	Personer	2024	Menn	27
11491010 Aksnes	30-49 år	Personer	2024	Kvinner	21
11491010 Aksnes	50-59 år	Personer	2024	Menn	11
11491010 Aksnes	50-59 år	Personer	2024	Kvinner	6
11491010 Aksnes	60-66 år	Personer	2024	Menn	8
11491010 Aksnes	60-66 år	Personer	2024	Kvinner	9
11491010 Aksnes	67-69 år	Personer	2024	Menn	0
11491010 Aksnes	67-69 år	Personer	2024	Kvinner	3
11491010 Aksnes	70-79 år	Personer	2024	Menn	9
11491010 Aksnes	70-79 år	Personer	2024	Kvinner	7
11491010 Aksnes	80 år eller eldre	Personer	2024	Menn	7
11491010 Aksnes	80 år eller eldre	Personer	2024	Kvinner	7
11491011 Eike	0-5 år	Personer	2024	Menn	49
11491011 Eike	0-5 år	Personer	2024	Kvinner	65
11491011 Eike	6-15 år	Personer	2024	Menn	117
11491011 Eike	6-15 år	Personer	2024	Kvinner	135
11491011 Eike	16-19 år	Personer	2024	Menn	43
11491011 Eike	16-19 år	Personer	2024	Kvinner	42
11491011 Eike	20-24 år	Personer	2024	Menn	50
11491011 Eike	20-24 år	Personer	2024	Kvinner	48
11491011 Eike	25-29 år	Personer	2024	Menn	53
11491011 Eike	25-29 år	Personer	2024	Kvinner	35
11491011 Eike	30-49 år	Personer	2024	Menn	218
11491011 Eike	30-49 år	Personer	2024	Kvinner	231
11491011 Eike	50-59 år	Personer	2024	Menn	127
11491011 Eike	50-59 år	Personer	2024	Kvinner	91
11491011 Eike	60-66 år	Personer	2024	Menn	56
11491011 Eike	60-66 år	Personer	2024	Kvinner	46
11491011 Eike	67-69 år	Personer	2024	Menn	13
11491011 Eike	67-69 år	Personer	2024	Kvinner	9
11491011 Eike	70-79 år	Personer	2024	Menn	42
11491011 Eike	70-79 år	Personer	2024	Kvinner	43
11491011 Eike	80 år eller eldre	Personer	2024	Menn	25
11491011 Eike	80 år eller eldre	Personer	2024	Kvinner	22
11491012 Moksheim	0-5 år	Personer	2024	Menn	5
11491012 Moksheim	0-5 år	Personer	2024	Kvinner	4
11491012 Moksheim	6-15 år	Personer	2024	Menn	5
11491012 Moksheim	6-15 år	Personer	2024	Kvinner	0
11491012 Moksheim	16-19 år	Personer	2024	Menn	4
11491012 Moksheim	16-19 år	Personer	2024	Kvinner	3
11491012 Moksheim	20-24 år	Personer	2024	Menn	3
11491012 Moksheim	20-24 år	Personer	2024	Kvinner	6
11491012 Moksheim	25-29 år	Personer	2024	Menn	4
11491012 Moksheim	25-29 år	Personer	2024	Kvinner	8
11491012 Moksheim	30-49 år	Personer	2024	Menn	20
11491012 Moksheim	30-49 år	Personer	2024	Kvinner	14
11491012 Moksheim	50-59 år	Personer	2024	Menn	10
11491012 Moksheim	50-59 år	Personer	2024	Kvinner	15
11491012 Moksheim	60-66 år	Personer	2024	Menn	13
11491012 Moksheim	60-66 år	Personer	2024	Kvinner	13
11491012 Moksheim	67-69 år	Personer	2024	Menn	5
11491012 Moksheim	67-69 år	Personer	2024	Kvinner	3
11491012 Moksheim	70-79 år	Personer	2024	Menn	21
11491012 Moksheim	70-79 år	Personer	2024	Kvinner	15
11491012 Moksheim	80 år eller eldre	Personer	2024	Menn	9
11491012 Moksheim	80 år eller eldre	Personer	2024	Kvinner	16
11491013 Bjøllehaugen	0-5 år	Personer	2024	Menn	50
11491013 Bjøllehaugen	0-5 år	Personer	2024	Kvinner	74
11491013 Bjøllehaugen	6-15 år	Personer	2024	Menn	120
11491013 Bjøllehaugen	6-15 år	Personer	2024	Kvinner	93
11491013 Bjøllehaugen	16-19 år	Personer	2024	Menn	54
11491013 Bjøllehaugen	16-19 år	Personer	2024	Kvinner	53
11491013 Bjøllehaugen	20-24 år	Personer	2024	Menn	69
11491013 Bjøllehaugen	20-24 år	Personer	2024	Kvinner	59
11491013 Bjøllehaugen	25-29 år	Personer	2024	Menn	66
11491013 Bjøllehaugen	25-29 år	Personer	2024	Kvinner	65
11491013 Bjøllehaugen	30-49 år	Personer	2024	Menn	233
11491013 Bjøllehaugen	30-49 år	Personer	2024	Kvinner	224
11491013 Bjøllehaugen	50-59 år	Personer	2024	Menn	121
11491013 Bjøllehaugen	50-59 år	Personer	2024	Kvinner	121
11491013 Bjøllehaugen	60-66 år	Personer	2024	Menn	48
11491013 Bjøllehaugen	60-66 år	Personer	2024	Kvinner	60
11491013 Bjøllehaugen	67-69 år	Personer	2024	Menn	14
11491013 Bjøllehaugen	67-69 år	Personer	2024	Kvinner	17
11491013 Bjøllehaugen	70-79 år	Personer	2024	Menn	56
11491013 Bjøllehaugen	70-79 år	Personer	2024	Kvinner	56
11491013 Bjøllehaugen	80 år eller eldre	Personer	2024	Menn	24
11491013 Bjøllehaugen	80 år eller eldre	Personer	2024	Kvinner	28
11491014 Trevarden	0-5 år	Personer	2024	Menn	21
11491014 Trevarden	0-5 år	Personer	2024	Kvinner	8
11491014 Trevarden	6-15 år	Personer	2024	Menn	37
11491014 Trevarden	6-15 år	Personer	2024	Kvinner	32
11491014 Trevarden	16-19 år	Personer	2024	Menn	14
11491014 Trevarden	16-19 år	Personer	2024	Kvinner	10
11491014 Trevarden	20-24 år	Personer	2024	Menn	9
11491014 Trevarden	20-24 år	Personer	2024	Kvinner	6
11491014 Trevarden	25-29 år	Personer	2024	Menn	11
11491014 Trevarden	25-29 år	Personer	2024	Kvinner	11
11491014 Trevarden	30-49 år	Personer	2024	Menn	49
11491014 Trevarden	30-49 år	Personer	2024	Kvinner	56
11491014 Trevarden	50-59 år	Personer	2024	Menn	19
11491014 Trevarden	50-59 år	Personer	2024	Kvinner	10
11491014 Trevarden	60-66 år	Personer	2024	Menn	9
11491014 Trevarden	60-66 år	Personer	2024	Kvinner	11
11491014 Trevarden	67-69 år	Personer	2024	Menn	4
11491014 Trevarden	67-69 år	Personer	2024	Kvinner	4
11491014 Trevarden	70-79 år	Personer	2024	Menn	20
11491014 Trevarden	70-79 år	Personer	2024	Kvinner	22
11491014 Trevarden	80 år eller eldre	Personer	2024	Menn	8
11491014 Trevarden	80 år eller eldre	Personer	2024	Kvinner	4
11491015 Vormedal	0-5 år	Personer	2024	Menn	74
11491015 Vormedal	0-5 år	Personer	2024	Kvinner	82
11491015 Vormedal	6-15 år	Personer	2024	Menn	120
11491015 Vormedal	6-15 år	Personer	2024	Kvinner	138
11491015 Vormedal	16-19 år	Personer	2024	Menn	27
11491015 Vormedal	16-19 år	Personer	2024	Kvinner	38
11491015 Vormedal	20-24 år	Personer	2024	Menn	41
11491015 Vormedal	20-24 år	Personer	2024	Kvinner	41
11491015 Vormedal	25-29 år	Personer	2024	Menn	60
11491015 Vormedal	25-29 år	Personer	2024	Kvinner	59
11491015 Vormedal	30-49 år	Personer	2024	Menn	224
11491015 Vormedal	30-49 år	Personer	2024	Kvinner	249
11491015 Vormedal	50-59 år	Personer	2024	Menn	75
11491015 Vormedal	50-59 år	Personer	2024	Kvinner	66
11491015 Vormedal	60-66 år	Personer	2024	Menn	28
11491015 Vormedal	60-66 år	Personer	2024	Kvinner	25
11491015 Vormedal	67-69 år	Personer	2024	Menn	9
11491015 Vormedal	67-69 år	Personer	2024	Kvinner	14
11491015 Vormedal	70-79 år	Personer	2024	Menn	26
11491015 Vormedal	70-79 år	Personer	2024	Kvinner	29
11491015 Vormedal	80 år eller eldre	Personer	2024	Menn	14
11491015 Vormedal	80 år eller eldre	Personer	2024	Kvinner	15
11499999 Uoppgitt grunnkrets	0-5 år	Personer	2024	Menn	0
11499999 Uoppgitt grunnkrets	0-5 år	Personer	2024	Kvinner	0
11499999 Uoppgitt grunnkrets	6-15 år	Personer	2024	Menn	0
11499999 Uoppgitt grunnkrets	6-15 år	Personer	2024	Kvinner	0
11499999 Uoppgitt grunnkrets	16-19 år	Personer	2024	Menn	0
11499999 Uoppgitt grunnkrets	16-19 år	Personer	2024	Kvinner	0
11499999 Uoppgitt grunnkrets	20-24 år	Personer	2024	Menn	0
11499999 Uoppgitt grunnkrets	20-24 år	Personer	2024	Kvinner	0
11499999 Uoppgitt grunnkrets	25-29 år	Personer	2024	Menn	0
11499999 Uoppgitt grunnkrets	25-29 år	Personer	2024	Kvinner	0
11499999 Uoppgitt grunnkrets	30-49 år	Personer	2024	Menn	9
11499999 Uoppgitt grunnkrets	30-49 år	Personer	2024	Kvinner	0
11499999 Uoppgitt grunnkrets	50-59 år	Personer	2024	Menn	6
11499999 Uoppgitt grunnkrets	50-59 år	Personer	2024	Kvinner	3
11499999 Uoppgitt grunnkrets	60-66 år	Personer	2024	Menn	3
11499999 Uoppgitt grunnkrets	60-66 år	Personer	2024	Kvinner	0
11499999 Uoppgitt grunnkrets	67-69 år	Personer	2024	Menn	0
11499999 Uoppgitt grunnkrets	67-69 år	Personer	2024	Kvinner	3
11499999 Uoppgitt grunnkrets	70-79 år	Personer	2024	Menn	0
11499999 Uoppgitt grunnkrets	70-79 år	Personer	2024	Kvinner	0
11499999 Uoppgitt grunnkrets	80 år eller eldre	Personer	2024	Menn	3
11499999 Uoppgitt grunnkrets	80 år eller eldre	Personer	2024	Kvinner	0
