Q9,Q10r1,Q10r2,Q10r3,Q10r4,Q10r5,Q10r6,Q10r7,Q10r8,Q20r1,Q20r2,Q20r3,Q20r4,Q20r5,Q20r6,Q20r7,Q20r8,Q20r9
0.4916133,0.2819912,0.37812397,0.5936649,0.43889442,0.30503538,0.44818863,0.55061907,0.5368305,0.5730097,0.47025657,0.53851545,0.449469,0.460273,0.33004522,0.4648875,0.35285786,0.59997976
0.54726464,0.32043013,0.4520691,0.5880114,0.32326135,0.4138595,0.4444792,0.46855965,0.4198336,0.4078811,0.4490172,0.4492534,0.37261334,0.4825065,0.26939964,0.4003717,0.40915397,0.46959037
0.50673103,0.4177272,0.4281317,0.5096388,0.4275173,0.53254414,0.55649793,0.48609817,0.53296953,0.44347566,0.44902024,0.46757457,0.52093375,0.4724522,0.43989596,0.4403251,0.503085,0.50079304
0.46219984,0.26159412,0.28055757,0.43815222,0.22785412,0.2572322,0.30846968,0.30644548,0.4596031,0.4140615,0.37529388,0.36311156,0.45382386,0.43796536,0.34386972,0.6054372,0.24063234,0.62404317
0.7045832,0.08389581,0.15148917,0.7014228,0.13967547,0.15672815,0.4024509,0.48755708,0.605751,0.40690905,0.59180695,0.46967456,0.27118334,0.6763782,0.27072418,0.37354946,0.31773263,0.6304525
0.42959368,0.41769132,0.5065091,0.49367884,0.45959994,0.4605234,0.4435533,0.46412995,0.44392553,0.46583778,0.4307383,0.44458938,0.44775555,0.41114703,0.42946458,0.4496201,0.44889092,0.48572093
0.45639354,0.3907469,0.490627,0.5282566,0.43030924,0.44015518,0.45924026,0.4990553,0.47063,0.49448526,0.42044002,0.461715,0.466752,0.41366202,0.39418077,0.43534833,0.42027617,0.5141985
0.43335772,0.21360412,0.3227185,0.5022819,0.17673166,0.24398899,0.31510058,0.38181463,0.4688491,0.41372076,0.4038068,0.2692552,0.30440694,0.5291594,0.4480941,0.4278128,0.326989,0.5272661
0.33715206,0.14588553,0.5743308,0.61540776,0.12909101,0.28842288,0.24912512,0.42502993,0.324145,0.35316354,0.34471008,0.15654904,0.14249389,0.37185398,0.44942215,0.15002845,0.42131603,0.39769995
0.53358805,0.3771833,0.4437595,0.58162254,0.37114996,0.46753666,0.5372634,0.52452886,0.47617117,0.45447338,0.40721196,0.479075,0.46388635,0.51129144,0.24973424,0.4542801,0.41390625,0.47152057
0.5709964,0.27500236,0.39828497,0.61413443,0.3132815,0.2952874,0.39770454,0.514282,0.47939202,0.5146835,0.47323015,0.5042957,0.4034226,0.4716072,0.291566,0.42098436,0.32263184,0.5780412
