Q9,Q10r1,Q10r2,Q10r3,Q10r4,Q10r5,Q10r6,Q10r7,Q10r8,Q20r1,Q20r2,Q20r3,Q20r4,Q20r5,Q20r6,Q20r7,Q20r8,Q20r9
0.44720775,0.64351946,0.5818744,0.5561894,0.49614125,0.4831429,0.5800436,0.6242438,0.43528393,0.4312465,0.5717447,0.45219913,0.6395877,0.55707747,0.5689304,0.53142464,0.44005442,0.58145964
0.5116892,0.58878666,0.5436374,0.5354172,0.52766675,0.48320886,0.51717156,0.543336,0.4699548,0.515137,0.5818774,0.46335962,0.5719397,0.5147901,0.5295234,0.5057514,0.49202847,0.55327207
0.4728946,0.67277604,0.59013027,0.41966853,0.63619024,0.5417376,0.5022535,0.6334622,0.40648177,0.5801428,0.6270951,0.41680083,0.62627816,0.4899131,0.5004474,0.5810955,0.48917744,0.64661103
0.33013666,0.72275746,0.61123127,0.56695396,0.53314775,0.5550388,0.5989739,0.71789145,0.3826087,0.31647956,0.6474044,0.3519028,0.7143956,0.5797174,0.5605252,0.61692446,0.35693583,0.627353
0.48095343,0.54690504,0.5282926,0.5384761,0.5215486,0.47785556,0.5062913,0.5181871,0.49919647,0.5073319,0.55987656,0.46698594,0.52938974,0.50366807,0.5104067,0.5151239,0.49269244,0.5422768
0.46517366,0.7079423,0.61363727,0.37880215,0.66337216,0.5659328,0.481509,0.65643096,0.36816904,0.5995343,0.6321634,0.40554696,0.6607007,0.49909472,0.5004112,0.61138916,0.4762609,0.6759724
0.41885555,0.6368757,0.6339195,0.44017616,0.6423377,0.53145856,0.49018842,0.60595685,0.46396348,0.582081,0.561088,0.43948025,0.5749272,0.47113055,0.45731476,0.59099144,0.51951885,0.67421603
0.31633186,0.80053395,0.77937,0.30250716,0.80511683,0.6274465,0.44064152,0.7423982,0.36136615,0.6772449,0.6140444,0.36871338,0.68381584,0.42642727,0.37568414,0.7249853,0.5342832,0.8580747
0.48041126,0.64088947,0.5690432,0.4581363,0.6120701,0.5197797,0.52235806,0.6136046,0.4421486,0.56282437,0.6248873,0.42596132,0.5946902,0.48045,0.50017416,0.552782,0.5019704,0.6202986
0.49855444,0.54753906,0.54106253,0.5312076,0.5109445,0.46469876,0.52907914,0.5405443,0.49324027,0.51240873,0.5252963,0.49957573,0.5428282,0.5199849,0.5275901,0.49307987,0.49083596,0.5469023
0.52341384,0.7299293,0.58267015,0.66178846,0.43681827,0.42731,0.55751157,0.601861,0.32593688,0.38572174,0.6254584,0.47676253,0.7108619,0.6064712,0.6051623,0.48446074,0.405645,0.6672379
0.4559933,0.569529,0.52782434,0.47913522,0.5735895,0.50148916,0.5065055,0.5803986,0.47682124,0.527663,0.58021253,0.45636067,0.5434298,0.48724848,0.4907408,0.5416915,0.47414505,0.5918531
0.3900653,0.6463174,0.6444528,0.4008463,0.6506273,0.56421274,0.49230468,0.62182283,0.46854624,0.5836896,0.5673509,0.4078495,0.5946749,0.4738025,0.47046044,0.6303212,0.5118962,0.64376014
0.45726252,0.6282071,0.54790145,0.55588895,0.49492052,0.48499995,0.5245791,0.5705438,0.40606457,0.43466923,0.578909,0.44450173,0.6208269,0.564107,0.55498415,0.54246366,0.42674878,0.5756474
0.38040859,0.5633764,0.56048006,0.49488342,0.5874481,0.5567047,0.5043059,0.66452503,0.5080978,0.43132243,0.55411315,0.45666754,0.57810676,0.5120151,0.4673434,0.55388653,0.39158744,0.61605
0.4857826,0.5271577,0.525478,0.5090683,0.51887023,0.47870716,0.50758106,0.5237761,0.4986854,0.51931167,0.5235889,0.48783466,0.5260016,0.51548237,0.5184825,0.5118612,0.4859543,0.52662015
0.3724479,0.7198285,0.6551053,0.33935562,0.7245352,0.6018745,0.42833117,0.7024011,0.36784208,0.60107344,0.61289364,0.40645018,0.6557898,0.47495446,0.42832696,0.6671931,0.44193703,0.7736134
0.3296805,0.62256604,0.6041521,0.52061653,0.5757686,0.55565625,0.5682301,0.66802514,0.50796664,0.40663925,0.5959801,0.3839893,0.6043088,0.5038525,0.4951577,0.6045096,0.43234,0.5966125
0.33233294,0.63608736,0.6025344,0.405103,0.71848935,0.6093513,0.39577913,0.71506786,0.46117282,0.51924473,0.61495763,0.4381966,0.5908559,0.44483656,0.36478317,0.62886214,0.380232,0.786112
0.23002139,0.73131573,0.8078593,0.37338024,0.7994491,0.62775373,0.45373654,0.70727843,0.5210894,0.6301406,0.554174,0.36404145,0.58532786,0.377638,0.31459883,0.7313484,0.57947844,0.84536034
0.35851997,0.5859404,0.5713806,0.47947863,0.5837036,0.569436,0.565686,0.6923922,0.5439662,0.4340836,0.5978728,0.4086131,0.5953933,0.4891182,0.4982266,0.5801922,0.41945538,0.56573856
0.43400553,0.7196522,0.65999514,0.40644497,0.6952458,0.5576593,0.50900126,0.66829705,0.41182086,0.6130651,0.6399796,0.3956507,0.6366648,0.45452908,0.4599043,0.6112671,0.53101313,0.72286075
0.5140185,0.60566336,0.5250023,0.58963525,0.4924176,0.46149856,0.5248744,0.5360908,0.44821575,0.4685413,0.60975504,0.45872906,0.585382,0.5279236,0.54310775,0.49369565,0.4705392,0.56398666
0.24485965,0.5407711,0.6211488,0.4638491,0.67994785,0.6155976,0.5030625,0.68693113,0.6014444,0.4283908,0.55512226,0.3797567,0.50788945,0.43553686,0.3700114,0.64430296,0.43291104,0.65469
0.5230916,0.5909105,0.51906973,0.5946717,0.50069857,0.4606748,0.53735375,0.5329345,0.48032412,0.48107833,0.62259316,0.4539996,0.56520474,0.5059282,0.53457814,0.4806395,0.4938277,0.54855937
0.49280828,0.67724496,0.58236057,0.60120374,0.4634083,0.44932228,0.5605004,0.60365736,0.3830561,0.42313403,0.57910484,0.4817028,0.6682943,0.58272,0.58650726,0.5032233,0.4267024,0.6250044
0.36222774,0.63272107,0.5784826,0.52472776,0.565485,0.55369514,0.5319521,0.68352604,0.42915273,0.37391216,0.5772917,0.42139867,0.6398961,0.55723244,0.5031505,0.57729244,0.36324927,0.6321457
0.5166651,0.55107045,0.5158175,0.56902546,0.5180522,0.46668094,0.5437234,0.5261129,0.51946455,0.5061777,0.5988953,0.45820695,0.52729654,0.4873548,0.5189191,0.4789676,0.51766354,0.5215013
0.47834837,0.5524252,0.54082143,0.50682604,0.5232516,0.4781374,0.518614,0.5524401,0.483789,0.5141487,0.5269157,0.49054193,0.5483691,0.5198028,0.52298886,0.5157588,0.4773708,0.5554048
0.46186867,0.6176956,0.56356716,0.43044642,0.59726965,0.5259161,0.4868356,0.5937726,0.42732957,0.5593985,0.5764176,0.444316,0.590947,0.50653696,0.5045462,0.574128,0.47191092,0.6088517
0.3083555,0.69745314,0.7005968,0.3659628,0.750381,0.6158422,0.4338632,0.7113565,0.45803854,0.5907041,0.59472644,0.39927316,0.6123391,0.42842507,0.37212598,0.678866,0.4744677,0.79695815
0.49516836,0.5692006,0.54275453,0.49970487,0.5532724,0.4938027,0.51813024,0.55157936,0.48742175,0.5379803,0.5692552,0.46099517,0.5495003,0.4983615,0.5128797,0.518102,0.50312936,0.55033803
0.44362712,0.74419206,0.7108734,0.48073888,0.6996644,0.5471577,0.5253299,0.6483717,0.4505113,0.6121765,0.66027033,0.38215873,0.63592637,0.43113646,0.44297996,0.5906893,0.58944523,0.74227613
0.5410452,0.5956077,0.5045393,0.6275179,0.50568926,0.45790055,0.5574797,0.5268628,0.50413096,0.47703108,0.6736003,0.4267832,0.55420816,0.47951812,0.52903545,0.46250346,0.51984507,0.5325039
0.5128611,0.5590964,0.51268613,0.5681465,0.51364034,0.46970433,0.53146714,0.52319604,0.5037794,0.49914807,0.60282725,0.4547708,0.5372104,0.49547863,0.522287,0.4882031,0.5040389,0.5262444
0.48816273,0.55141324,0.54637957,0.52507526,0.515323,0.47145492,0.513857,0.5545761,0.48363215,0.5044494,0.51510346,0.50983995,0.5529015,0.52777565,0.52155626,0.49840468,0.46890172,0.56989473
0.45380086,0.5411769,0.5231563,0.48086914,0.55808693,0.5062904,0.479546,0.56161547,0.4856319,0.51613,0.5463526,0.4758672,0.53525084,0.5033834,0.48919716,0.53865653,0.45389807,0.5761187
0.4652881,0.53860086,0.5266914,0.51794934,0.52783066,0.489243,0.48624036,0.5215805,0.48975793,0.5045109,0.541519,0.47186318,0.5297135,0.51273835,0.5038078,0.52956235,0.47222123,0.54825264
0.4732909,0.5372629,0.53471124,0.5136436,0.5316772,0.48925346,0.49180666,0.5555207,0.4925657,0.5013377,0.5228557,0.50082934,0.541458,0.51924646,0.5026835,0.5097454,0.45554596,0.5707287
0.48810807,0.5925661,0.5570702,0.4707491,0.5709636,0.509472,0.5027945,0.5662289,0.46099284,0.5499716,0.56952894,0.45486134,0.5720382,0.5055288,0.512744,0.539726,0.49253494,0.5705549
0.44930655,0.7943413,0.746693,0.42044577,0.75984025,0.57885486,0.5448869,0.71230996,0.4221929,0.66168654,0.6964317,0.35673755,0.6770466,0.4090236,0.43232945,0.61085373,0.61255693,0.78363484
0.44240203,0.65848243,0.58597964,0.562394,0.49123448,0.48403805,0.5890287,0.6319496,0.4250754,0.4196733,0.5823924,0.44212028,0.6533345,0.5626483,0.5777089,0.53702384,0.43544424,0.58223826
0.32064244,0.59416753,0.59131736,0.48489544,0.5963201,0.58218616,0.57322174,0.7014854,0.5421144,0.40852407,0.59206927,0.38662544,0.5963328,0.4925335,0.48551252,0.60287416,0.41565633,0.5756823
0.6045466,0.7654389,0.5389728,0.7714309,0.4295489,0.40407154,0.5976448,0.5829557,0.36865178,0.36778876,0.7835456,0.41296867,0.70929676,0.5373216,0.6008403,0.4144718,0.4640608,0.6577088
0.3579063,0.6107171,0.5988841,0.503654,0.5765908,0.55921435,0.58463925,0.7199266,0.5228944,0.40746844,0.5775922,0.42975414,0.6234869,0.5117493,0.50520015,0.5631471,0.4038548,0.60422194
0.22385241,0.600516,0.687676,0.3955482,0.74840504,0.6437746,0.47556007,0.6998097,0.5932431,0.5181044,0.5716033,0.35128856,0.5200115,0.3930271,0.3352116,0.6992285,0.48858336,0.7219941
0.3617748,0.6734991,0.63005507,0.3793287,0.71076465,0.5945858,0.4186728,0.693769,0.41633898,0.5646394,0.60240334,0.42794526,0.61759573,0.46409202,0.40420464,0.64088637,0.423393,0.7692173
0.5114715,0.75190544,0.6452512,0.45013097,0.6946067,0.55196667,0.56137615,0.6882268,0.41382778,0.6134947,0.7202495,0.36935684,0.66622496,0.43925723,0.48736417,0.5584736,0.5612931,0.6978673
0.49226186,0.52840394,0.5231624,0.519914,0.52207583,0.47657627,0.5182742,0.52484906,0.5090806,0.5199869,0.53969824,0.48087215,0.52136886,0.5053467,0.5160829,0.5035649,0.49748573,0.5230016
0.25005203,0.7675032,0.7637265,0.31623533,0.83396035,0.664897,0.36856115,0.78663373,0.40834418,0.61888456,0.6183455,0.39257798,0.6531174,0.39700776,0.29143724,0.7297248,0.4415204,0.90214473
0.5319948,0.66335917,0.57571167,0.6194115,0.4596051,0.42863655,0.54928285,0.58377963,0.39833206,0.4472133,0.57513505,0.5133922,0.6504957,0.57018286,0.5769446,0.46698958,0.4449833,0.63832605
0.3278152,0.6524594,0.6618502,0.40032178,0.71376204,0.5956141,0.44218194,0.6834975,0.48556298,0.5631564,0.5842014,0.41688937,0.584173,0.43705177,0.38638836,0.6469112,0.46551016,0.75671476
0.4079413,0.60554475,0.5786748,0.51986325,0.5400306,0.5199682,0.5661627,0.65211,0.4835641,0.43419427,0.5619039,0.44656512,0.61032206,0.5310047,0.52816856,0.5461655,0.42875528,0.5816051
0.39594883,0.5442101,0.5761659,0.4818001,0.60142636,0.5263737,0.47015202,0.57385135,0.51846415,0.5169604,0.5266882,0.46292117,0.5159992,0.47929794,0.44114587,0.5666776,0.47366625,0.6244122
0.36715242,0.77072054,0.6758404,0.29872885,0.7606855,0.62738144,0.4230372,0.742374,0.32101226,0.62483215,0.6514066,0.3794387,0.6995087,0.47170594,0.42688924,0.6968432,0.43391892,0.80803764
0.3989611,0.5490556,0.5469482,0.49467596,0.5801566,0.54751897,0.48958078,0.63664067,0.51124173,0.44991875,0.5522504,0.46403638,0.562376,0.50762576,0.46760505,0.54701954,0.40290514,0.6036472
